"Symbol","ShortName","ListedDate","InstitutionID","CoFullName","IndustryCode","IndustryName","FirstSTDate","FirstSTReason","SurvivalTimeofFirstST"
"000638","万方发展","1996-11-26","101606","万方城镇投资发展股份有限公司","I65","软件和信息技术服务业","2002-04-25","资产缩水,审计否定","5.41"
"000639","西王食品","1996-11-26","101688","西王食品股份有限公司","C13","农副食品加工业","1999-04-30","两年亏损,资产缩水","2.42"
"000650","仁和药业","1996-12-10","101691","仁和药业股份有限公司","C27","医药制造业","2005-03-29","两年亏损","8.30"
"000651","格力电器","1996-11-18","101713","珠海格力电器股份有限公司","C38","电气机械及器材制造业","","",""
"000652","泰达股份","1996-11-28","101714","天津泰达股份有限公司","F51","批发业","","",""
"000653","ST 九州","1996-11-26","101791","福建九州集团股份有限公司","F52","零售业","2000-02-21","财务破产","3.24"
"000655","金岭矿业","1996-11-28","101820","山东金岭矿业股份有限公司","B08","黑色金属矿采选业","2006-05-09","两年亏损","9.45"
"000656","*ST 金科","1996-11-28","101821","金科地产集团股份有限公司","K70","房地产业","2002-04-26","审计否定","5.41"
"000657","中钨高新","1996-12-05","101822","中钨高新材料股份有限公司","C32","有色金属冶炼及压延加工业","2008-04-24","两年亏损","11.39"
"000658","ST 海洋","1996-12-18","101701","厦门海洋实业(集团)股份有限公司","S90","综合","2000-05-10","审计否定","3.39"
"000659","珠海中富","1996-12-03","101702","珠海中富实业股份有限公司","C29","橡胶和塑料制品业","2014-05-05","两年亏损","17.43"
"000660","*ST 南华","1996-12-09","102307","广州汇集实业股份有限公司","S90","综合","2003-05-12","两年亏损,资产缩水","6.42"
"000661","长春高新","1996-12-18","102308","长春高新技术产业(集团)股份有限公司","C27","医药制造业","","",""
"000662","天夏退","1996-12-16","102330","天夏智慧城市科技股份有限公司","I65","软件和信息技术服务业","2001-03-28","两年亏损,资产缩水,审计否定","4.28"
"000663","永安林业","1996-12-06","107890","福建省永安林业(集团)股份有限公司","C21","家具制造业","2020-05-06","两年亏损","23.43"
"000665","湖北广电","1996-12-10","102312","湖北省广播电视信息网络股份有限公司","R86","广播、电视、电影和影视录音制作业","","",""
"000666","经纬纺机","1996-12-10","102053","经纬纺织机械股份有限公司","J67","资本市场服务","","",""
"000667","ST 美置","1996-12-05","101592","美好置业集团股份有限公司","K70","房地产业","2023-05-05","两年亏损","26.43"
"000668","荣丰控股","1996-12-10","101593","荣丰控股集团股份有限公司","K70","房地产业","","",""
"000669","ST 金鸿","1996-12-10","101594","金鸿控股集团股份有限公司","D45","燃气生产和供应业","1998-05-18","投资风险","1.44"
"000670","盈方微","1996-12-17","101618","盈方微电子股份有限公司","C39","计算机、通信和其他电子设备制造业","2003-05-12","两年亏损","6.40"
"000671","ST 阳光城","1996-12-18","101619","阳光城集团股份有限公司","K70","房地产业","2023-05-05","审计否定","26.39"
"000672","上峰水泥","1996-12-18","101812","甘肃上峰水泥股份有限公司","C30","非金属矿物制品业","2006-05-08","两年亏损","9.39"
"000673","当代退","1997-01-24","101716","当代东方投资股份有限公司","R87","文化艺术业","2007-04-05","两年亏损","10.20"
"000675","ST 银山","1996-12-26","101717","四川银山化工(集团)股份有限公司","C26","化学原料及化学制品制造业","2001-02-21","资产缩水,两年亏损","4.16"
"000676","智度股份","1996-12-24","101737","智度科技股份有限公司","I64","互联网和相关服务","2010-04-27","两年亏损","13.35"
"000677","恒天海龙","1996-12-26","101738","恒天海龙股份有限公司","C28","化学纤维制造业","2011-09-05","投资风险","14.70"
"000678","襄阳轴承","1997-01-06","101739","襄阳汽车轴承股份有限公司","C34","通用设备制造业","2002-03-27","两年亏损","5.22"
"000679","大连友谊","1997-01-24","107559","大连友谊(集团)股份有限公司","F52","零售业","2020-04-30","两年亏损","23.28"
"000680","山推股份","1997-01-22","101637","山推工程机械股份有限公司","C35","专用设备制造业","","",""
"000681","视觉中国","1997-01-21","101638","视觉(中国)文化发展股份有限公司","R87","文化艺术业","2007-05-08","审计否定","10.30"
"000682","东方电子","1997-01-21","101639","东方电子股份有限公司","I65","软件和信息技术服务业","2002-05-08","资产缩水","5.30"
"000683","远兴能源","1997-01-31","101777","内蒙古远兴能源股份有限公司","C26","化学原料及化学制品制造业","2005-04-25","两年亏损","8.24"
"000685","中山公用","1997-01-23","102340","中山公用事业集团股份有限公司","D46","水的生产和供应业","","",""
"000686","东北证券","1997-02-27","102333","东北证券股份有限公司","J67","资本市场服务","","",""
"000687","华讯退","1997-02-21","102334","华讯方舟股份有限公司","C39","计算机、通信和其他电子设备制造业","2020-06-16","两年亏损","23.33"
"000688","国城矿业","1997-01-20","102335","国城矿业股份有限公司","B09","有色金属矿采选业","2006-05-29","两年亏损","9.36"
"000689","ST 宏业","1996-12-31","101911","汕头宏业(集团)股份有限公司","C32","有色金属冶炼及压延加工业","2000-04-28","重大诉讼","3.33"
"000690","宝新能源","1997-01-28","101495","广东宝丽华新能源股份有限公司","D44","电力、热力生产和供应业","","",""
"000691","亚太实业","1997-02-28","10776","甘肃亚太实业发展股份有限公司","C26","化学原料及化学制品制造业","2004-04-29","两年亏损","7.17"
"000692","惠天热电","1997-02-27","10777","沈阳惠天热电股份有限公司","D44","电力、热力生产和供应业","2007-04-17","两年亏损","10.14"
"000693","华泽退","1997-02-26","10877","成都华泽钴镍材料股份有限公司","B09","有色金属矿采选业","2006-05-09","两年亏损","9.20"
"000695","滨海能源","1997-02-18","10878","天津滨海能源发展股份有限公司","C23","印刷和记录媒介复制业","2003-02-18","两年亏损","6.00"
"000697","炼石航空","1997-03-25","10879","炼石航空科技股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","2009-04-10","两年亏损","12.05"
"000698","沈阳化工","1997-02-20","101498","沈阳化工股份有限公司","C25","石油加工、炼焦及核燃料加工业","","",""
"000699","S*ST 佳纸","1997-03-10","101499","佳木斯金地造纸股份有限公司","C22","造纸及纸制品业","2002-04-24","两年亏损","5.13"
"000700","模塑科技","1997-02-28","101516","江南模塑科技股份有限公司","C36","汽车制造业","","",""
"000701","厦门信达","1997-02-26","101517","厦门信达股份有限公司","F51","批发业","","",""
"000702","正虹科技","1997-03-18","101518","湖南正虹科技发展股份有限公司","C13","农副食品加工业","","",""
"000703","恒逸石化","1997-03-28","101511","恒逸石化股份有限公司","C28","化学纤维制造业","2010-03-08","两年亏损","12.95"
"000705","浙江震元","1997-04-10","101512","浙江震元股份有限公司","F51","批发业","","",""
"000707","双环科技","1997-04-15","101513","湖北双环科技股份有限公司","C26","化学原料及化学制品制造业","2018-05-02","两年亏损","21.06"
"000708","中信特钢","1997-03-26","101514","中信泰富特钢集团股份有限公司","C31","黑色金属冶炼及压延加工业","","",""
"000709","河钢股份","1997-04-16","101515","河钢股份有限公司","C31","黑色金属冶炼及压延加工业","","",""
"000710","贝瑞基因","1997-04-22","101912","成都市贝瑞和康基因技术股份有限公司","M74","专业技术服务业","2003-03-18","两年亏损,资产缩水","5.91"
"000711","*ST 京蓝","1997-04-11","101913","京蓝科技股份有限公司","E48","土木工程建筑业","2015-03-11","两年亏损","17.93"
"000712","锦龙股份","1997-04-15","101914","广东锦龙发展股份有限公司","J67","资本市场服务","","",""
"000713","丰乐种业","1997-04-22","101915","合肥丰乐种业股份有限公司","A05","农、林、牧、渔服务业","","",""
"000715","中兴商业","1997-05-08","102284","中兴-沈阳商业大厦(集团)股份有限公司","F52","零售业","","",""
"000716","黑芝麻","1997-04-18","102285","南方黑芝麻集团股份有限公司","C14","食品制造业","2007-05-08","两年亏损","10.06"
"000717","中南股份","1997-05-08","101601","广东中南钢铁股份有限公司","C31","黑色金属冶炼及压延加工业","2013-02-05","两年亏损","15.76"
"000718","苏宁环球","1997-04-08","101798","苏宁环球股份有限公司","K70","房地产业","2003-04-24","审计否定","6.05"
"000719","中原传媒","1997-03-31","101799","中原大地传媒股份有限公司","R85","新闻和出版业","2005-11-14","经营受损","8.63"
"000720","新能泰山","1997-05-09","101801","山东新能泰山发电股份有限公司","K70","房地产业","2009-04-29","两年亏损","11.98"
"000721","西安饮食","1997-04-30","101802","西安饮食股份有限公司","H62","餐饮业","","",""
"000722","湖南发展","1997-05-22","101700","湖南发展集团股份有限公司","D44","电力、热力生产和供应业","2008-04-16","两年亏损","10.91"
"000723","美锦能源","1997-05-15","101808","山西美锦能源股份有限公司","C25","石油加工、炼焦及核燃料加工业","2002-04-09","两年亏损","4.90"
"000725","京东方A","2001-01-12","101809","京东方科技集团股份有限公司","C39","计算机、通信和其他电子设备制造业","2007-04-30","两年亏损","6.30"
"000726","鲁泰A","2000-12-25","101810","鲁泰纺织股份有限公司","C17","纺织业","","",""
"000727","冠捷科技","1997-05-20","101811","冠捷电子科技股份有限公司","C39","计算机、通信和其他电子设备制造业","2020-04-16","两年亏损","22.92"
"000728","国元证券","1997-06-16","104988","国元证券股份有限公司","J67","资本市场服务","2007-03-28","两年亏损（调整）","9.79"
"000729","燕京啤酒","1997-07-16","101694","北京燕京啤酒股份有限公司","C15","酒、饮料和精制茶制造业","","",""
"000730","*ST 环保","1997-05-22","101602","沈阳特种环保设备制造股份有限公司","E50","建筑装饰和其他建筑业","2003-05-12","资产缩水","5.98"
"000731","四川美丰","1997-06-17","101603","四川美丰化工股份有限公司","C26","化学原料及化学制品制造业","","",""
"000732","ST 泰禾","1997-07-04","101604","泰禾集团股份有限公司","K70","房地产业","2006-06-13","两年亏损","8.95"
"000733","振华科技","1997-07-03","101605","中国振华(集团)科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
